date,crop,variety,market,district,state,min_price,max_price,modal_price,arrivals
2026-03-17,Barley,Local,Koyambedu,Chennai,Tamil Nadu,2264.28,2900.25,2544.94,61.27
2026-03-17,Barley,Local,Vashi,Mumbai,Maharashtra,2337.57,2908.53,2668.5,145.34
2026-03-17,Barley,Local,Yeshwanthpur,Bangalore,Karnataka,2083.31,2779.72,2436.36,94.32
2026-03-17,Bengal Gram,Whole,Azadpur,New Delhi,Delhi,5737.31,7757.82,6598.39,3429.96
2026-03-17,Bengal Gram,Whole,Bowenpally,Hyderabad,Telangana,4910.49,6432.14,5924.06,1192.48
2026-03-17,Bengal Gram,Whole,Koyambedu,Chennai,Tamil Nadu,5380.1,7141.41,6161.71,1594.59
2026-03-17,Bengal Gram,Whole,Vashi,Mumbai,Maharashtra,5940.59,7984.58,6847.25,1623.38
2026-03-17,Bengal Gram,Whole,Yeshwanthpur,Bangalore,Karnataka,5284.24,7461.17,6398.01,1056.99
2026-03-17,Black Gram,Whole,Azadpur,New Delhi,Delhi,7019.49,9140.71,7816.18,316.8
2026-03-17,Black Gram,Whole,Bowenpally,Hyderabad,Telangana,6837.95,8470.33,7506.89,88.82
2026-03-17,Black Gram,Whole,Koyambedu,Chennai,Tamil Nadu,7164.04,8934.3,8187.39,166.97
2026-03-17,Black Gram,Whole,Vashi,Mumbai,Maharashtra,7580.12,9698.66,8623.46,165.43
2026-03-17,Black Gram,Whole,Yeshwanthpur,Bangalore,Karnataka,6432.95,8248.59,7298.36,147.54
2026-03-17,Copra,Milling,Azadpur,New Delhi,Delhi,19409.73,24826.8,21240.85,129.88
2026-03-17,Copra,Milling,Bowenpally,Hyderabad,Telangana,15432.69,20427.83,18759.77,50.41
2026-03-17,Copra,Milling,Koyambedu,Chennai,Tamil Nadu,16958.76,22520.69,19661.26,84.23
2026-03-17,Copra,Milling,Vashi,Mumbai,Maharashtra,19335.8,24783.16,21537.16,122.39
2026-03-17,Copra,Milling,Yeshwanthpur,Bangalore,Karnataka,15588.44,20471.54,18938.79,46.51
2026-03-17,Cotton,Medium Staple,Azadpur,New Delhi,Delhi,7982.1,10934.65,9730.9,301.06
2026-03-17,Cotton,Medium Staple,Bowenpally,Hyderabad,Telangana,7863.57,10081.6,9125.72,48.12
2026-03-17,Cotton,Medium Staple,Koyambedu,Chennai,Tamil Nadu,8057.58,10472.69,9686.79,103.41
2026-03-17,Cotton,Medium Staple,Vashi,Mumbai,Maharashtra,8926.08,11603.86,10361.35,176.94
2026-03-17,Cotton,Medium Staple,Yeshwanthpur,Bangalore,Karnataka,7858.37,10381.28,9256.66,82.85
2026-03-17,Green Gram,Whole,Azadpur,New Delhi,Delhi,6093.65,8359.32,7375.2,5972.49
2026-03-17,Green Gram,Whole,Bowenpally,Hyderabad,Telangana,5970.36,7405.08,6786.8,3245.47
2026-03-17,Green Gram,Whole,Koyambedu,Chennai,Tamil Nadu,5998.92,7860.26,6870.97,2280.55
2026-03-17,Green Gram,Whole,Vashi,Mumbai,Maharashtra,6496.41,8003.2,7346.23,3829.28
2026-03-17,Green Gram,Whole,Yeshwanthpur,Bangalore,Karnataka,6285.32,7836.77,7040.78,2669.22
2026-03-17,Groundnut,Bold,Azadpur,New Delhi,Delhi,6830.6,8426.18,7729.13,766.4
2026-03-17,Groundnut,Bold,Bowenpally,Hyderabad,Telangana,6308.78,7704.28,6871.49,391.79
2026-03-17,Groundnut,Bold,Koyambedu,Chennai,Tamil Nadu,6632.09,8257.02,7261.41,348.26
2026-03-17,Groundnut,Bold,Vashi,Mumbai,Maharashtra,6876.1,8892.88,7866.06,747.74
2026-03-17,Groundnut,Bold,Yeshwanthpur,Bangalore,Karnataka,6021.57,7295.44,6740.35,340.53
2026-03-17,Jowar,Local,Azadpur,New Delhi,Delhi,3595.01,4738.29,4097.15,335.21
2026-03-17,Jowar,Local,Bowenpally,Hyderabad,Telangana,3352.43,4177.37,3717.7,128.93
2026-03-17,Jowar,Local,Koyambedu,Chennai,Tamil Nadu,3260.01,4533.2,3948.25,212.25
2026-03-17,Jowar,Local,Vashi,Mumbai,Maharashtra,3514.06,4588.88,4233.58,189.75
2026-03-17,Jowar,Local,Yeshwanthpur,Bangalore,Karnataka,3461.3,4248.84,3890.61,120.21
2026-03-17,Lentil,Whole,Azadpur,New Delhi,Delhi,7274.32,9423.6,8566.9,511.3
2026-03-17,Lentil,Whole,Bowenpally,Hyderabad,Telangana,6499.47,8840.7,7746.71,178.31
2026-03-17,Lentil,Whole,Koyambedu,Chennai,Tamil Nadu,6696.97,9506.05,8147.21,254.03
2026-03-17,Lentil,Whole,Vashi,Mumbai,Maharashtra,7267.64,8942.53,8265.39,373.31
2026-03-17,Lentil,Whole,Yeshwanthpur,Bangalore,Karnataka,7139.44,8822.2,7938.6,249.68
2026-03-17,Maize,Local,Azadpur,New Delhi,Delhi,1889.69,2443.77,2139.51,12597.99
2026-03-17,Maize,Local,Bowenpally,Hyderabad,Telangana,1571.79,2006.83,1848.21,6768.52
2026-03-17,Maize,Local,Koyambedu,Chennai,Tamil Nadu,1671.48,2343.4,2008.0,7652.83
2026-03-17,Maize,Local,Vashi,Mumbai,Maharashtra,1773.13,2294.16,2077.24,8697.83
2026-03-17,Maize,Local,Yeshwanthpur,Bangalore,Karnataka,1810.9,2132.82,1972.28,7654.88
2026-03-17,Mustard,Local,Azadpur,New Delhi,Delhi,7412.28,9201.24,8261.95,1746.45
2026-03-17,Mustard,Local,Bowenpally,Hyderabad,Telangana,6457.41,7949.69,7295.09,887.28
2026-03-17,Mustard,Local,Koyambedu,Chennai,Tamil Nadu,6619.89,8589.49,7728.23,1134.62
2026-03-17,Mustard,Local,Vashi,Mumbai,Maharashtra,7013.88,9697.11,8483.25,1490.26
2026-03-17,Mustard,Local,Yeshwanthpur,Bangalore,Karnataka,6922.3,8414.66,7738.4,825.82
2026-03-17,Niger Seed,Local,Azadpur,New Delhi,Delhi,11250.75,14924.13,13271.46,15.91
2026-03-17,Niger Seed,Local,Bowenpally,Hyderabad,Telangana,11593.53,13861.78,12654.79,7.1
2026-03-17,Niger Seed,Local,Koyambedu,Chennai,Tamil Nadu,10495.32,14791.43,12746.64,8.02
2026-03-17,Niger Seed,Local,Vashi,Mumbai,Maharashtra,11918.83,15721.21,13522.72,12.66
2026-03-17,Niger Seed,Local,Yeshwanthpur,Bangalore,Karnataka,10553.57,14018.51,12358.34,8.91
2026-03-17,Onion,Nasik Red,Azadpur,New Delhi,Delhi,1952.54,2652.24,2259.64,29085.42
2026-03-17,Onion,Nasik Red,Bowenpally,Hyderabad,Telangana,1881.21,2387.12,2083.72,10492.39
2026-03-17,Onion,Nasik Red,Koyambedu,Chennai,Tamil Nadu,1757.49,2321.76,2121.71,17942.46
2026-03-17,Onion,Nasik Red,Vashi,Mumbai,Maharashtra,2101.22,2744.11,2339.69,23078.82
2026-03-17,Onion,Nasik Red,Yeshwanthpur,Bangalore,Karnataka,1893.33,2562.15,2177.97,12422.38
2026-03-17,Paddy,Common,Azadpur,New Delhi,Delhi,2819.58,3514.98,3187.09,15788.57
2026-03-17,Paddy,Common,Bowenpally,Hyderabad,Telangana,2463.49,3218.45,2927.25,4271.07
2026-03-17,Paddy,Common,Koyambedu,Chennai,Tamil Nadu,2711.17,3313.95,3050.68,6418.42
2026-03-17,Paddy,Common,Vashi,Mumbai,Maharashtra,2837.37,3685.73,3321.79,10501.33
2026-03-17,Paddy,Common,Yeshwanthpur,Bangalore,Karnataka,2542.72,3332.84,2940.54,5838.38
2026-03-17,Potato,Local,Azadpur,New Delhi,Delhi,533.96,669.13,587.25,26981.05
2026-03-17,Potato,Local,Bowenpally,Hyderabad,Telangana,456.08,579.6,535.26,12960.05
2026-03-17,Potato,Local,Koyambedu,Chennai,Tamil Nadu,501.69,634.56,559.09,15355.32
2026-03-17,Potato,Local,Vashi,Mumbai,Maharashtra,524.33,719.6,615.49,28378.73
2026-03-17,Potato,Local,Yeshwanthpur,Bangalore,Karnataka,478.29,601.86,535.53,14452.77
2026-03-17,Ragi,Local,Azadpur,New Delhi,Delhi,3728.79,4759.85,4121.19,98.17
2026-03-17,Ragi,Local,Bowenpally,Hyderabad,Telangana,3384.75,4468.1,3817.92,31.44
2026-03-17,Ragi,Local,Koyambedu,Chennai,Tamil Nadu,3488.83,4383.06,3993.61,31.37
2026-03-17,Ragi,Local,Vashi,Mumbai,Maharashtra,3623.11,5009.94,4275.03,78.79
2026-03-17,Ragi,Local,Yeshwanthpur,Bangalore,Karnataka,3548.12,4672.45,3987.37,38.81
2026-03-17,Red Gram,Whole,Azadpur,New Delhi,Delhi,6430.36,9060.04,7697.38,653.92
2026-03-17,Red Gram,Whole,Bowenpally,Hyderabad,Telangana,5878.2,7772.85,6899.3,315.3
2026-03-17,Red Gram,Whole,Koyambedu,Chennai,Tamil Nadu,7092.95,8972.63,7743.23,274.28
2026-03-17,Red Gram,Whole,Vashi,Mumbai,Maharashtra,6334.22,8043.36,7397.29,599.86
2026-03-17,Red Gram,Whole,Yeshwanthpur,Bangalore,Karnataka,6477.38,8881.88,7546.59,489.42
2026-03-17,Safflower,Local,Azadpur,New Delhi,Delhi,5120.39,6407.23,5862.75,34.63
2026-03-17,Safflower,Local,Bowenpally,Hyderabad,Telangana,4507.79,5773.26,5120.18,14.42
2026-03-17,Safflower,Local,Koyambedu,Chennai,Tamil Nadu,4413.21,5792.5,5307.16,25.92
2026-03-17,Safflower,Local,Vashi,Mumbai,Maharashtra,4793.63,6398.64,5526.45,23.45
2026-03-17,Safflower,Local,Yeshwanthpur,Bangalore,Karnataka,4332.89,5883.91,5170.17,19.08
2026-03-17,Sesamum,Local,Azadpur,New Delhi,Delhi,9977.48,13208.94,11516.43,171.59
2026-03-17,Sesamum,Local,Bowenpally,Hyderabad,Telangana,8696.58,12195.84,10541.88,53.45
2026-03-17,Sesamum,Local,Koyambedu,Chennai,Tamil Nadu,9611.43,11784.93,10871.44,96.3
2026-03-17,Sesamum,Local,Vashi,Mumbai,Maharashtra,11937.72,15293.05,13023.88,139.27
2026-03-17,Sesamum,Local,Yeshwanthpur,Bangalore,Karnataka,9742.97,12400.08,11058.1,74.36
2026-03-17,Soyabean,Local,Azadpur,New Delhi,Delhi,5360.28,7209.81,6424.48,4557.69
2026-03-17,Soyabean,Local,Bowenpally,Hyderabad,Telangana,4865.37,6626.04,5735.11,1920.84
2026-03-17,Soyabean,Local,Koyambedu,Chennai,Tamil Nadu,5495.73,6958.79,6208.64,2523.17
2026-03-17,Soyabean,Local,Vashi,Mumbai,Maharashtra,5669.44,7477.21,6742.73,4034.96
2026-03-17,Soyabean,Local,Yeshwanthpur,Bangalore,Karnataka,4968.44,6483.14,5830.81,1661.42
2026-03-17,Sunflower,Local,Azadpur,New Delhi,Delhi,7336.71,10010.98,8599.13,117.37
2026-03-17,Sunflower,Local,Bowenpally,Hyderabad,Telangana,6957.59,9186.88,7819.98,21.98
2026-03-17,Sunflower,Local,Koyambedu,Chennai,Tamil Nadu,7354.8,9629.12,8357.59,51.98
2026-03-17,Sunflower,Local,Vashi,Mumbai,Maharashtra,7392.64,10209.43,8757.76,97.61
2026-03-17,Sunflower,Local,Yeshwanthpur,Bangalore,Karnataka,7019.79,9512.27,8064.32,49.24
2026-03-17,Tomato,Local,Azadpur,New Delhi,Delhi,1875.29,2301.62,2042.86,9087.4
2026-03-17,Tomato,Local,Bowenpally,Hyderabad,Telangana,1722.12,2283.14,1982.15,3039.46
2026-03-17,Tomato,Local,Koyambedu,Chennai,Tamil Nadu,1750.4,2366.48,2010.27,3462.55
2026-03-17,Tomato,Local,Vashi,Mumbai,Maharashtra,1977.15,2455.38,2238.39,6876.07
2026-03-17,Tomato,Local,Yeshwanthpur,Bangalore,Karnataka,1618.39,2158.07,1931.9,4798.95
2026-03-17,Wheat,Local,Azadpur,New Delhi,Delhi,2424.25,3363.88,2898.12,29299.81
2026-03-17,Wheat,Local,Bowenpally,Hyderabad,Telangana,2436.5,2894.52,2674.4,18007.09
2026-03-17,Wheat,Local,Koyambedu,Chennai,Tamil Nadu,2457.64,3136.03,2798.53,15701.14
2026-03-17,Wheat,Local,Vashi,Mumbai,Maharashtra,2736.8,3262.93,2990.25,20033.5
2026-03-17,Wheat,Local,Yeshwanthpur,Bangalore,Karnataka,2317.43,2941.53,2714.92,15210.41
2026-03-18,Bajra,Local,Azadpur,New Delhi,Delhi,2010.58,2783.94,2403.99,1345.6
2026-03-18,Bajra,Local,Bowenpally,Hyderabad,Telangana,1917.47,2408.54,2151.26,595.24
2026-03-18,Bajra,Local,Koyambedu,Chennai,Tamil Nadu,1951.38,2482.74,2271.9,660.82
2026-03-18,Bajra,Local,Vashi,Mumbai,Maharashtra,2189.6,2598.3,2402.65,946.04
2026-03-18,Bajra,Local,Yeshwanthpur,Bangalore,Karnataka,1793.67,2457.92,2161.42,597.14
2026-03-18,Barley,Local,Azadpur,New Delhi,Delhi,2290.15,3116.33,2673.37,173.18
2026-03-18,Barley,Local,Bowenpally,Hyderabad,Telangana,2147.85,2635.6,2405.07,64.11
2026-03-18,Barley,Local,Koyambedu,Chennai,Tamil Nadu,2105.77,2933.6,2542.21,97.74
2026-03-18,Barley,Local,Vashi,Mumbai,Maharashtra,2322.77,3049.51,2674.03,164.22
2026-03-18,Barley,Local,Yeshwanthpur,Bangalore,Karnataka,2227.95,2749.36,2440.11,85.63
2026-03-18,Bengal Gram,Whole,Azadpur,New Delhi,Delhi,5777.9,7551.38,6607.03,3271.56
2026-03-18,Bengal Gram,Whole,Bowenpally,Hyderabad,Telangana,5049.12,6734.25,5876.84,1326.79
2026-03-18,Bengal Gram,Whole,Koyambedu,Chennai,Tamil Nadu,5433.12,6742.73,6166.28,1406.69
2026-03-18,Bengal Gram,Whole,Vashi,Mumbai,Maharashtra,5698.3,7644.74,6821.22,2555.06
2026-03-18,Bengal Gram,Whole,Yeshwanthpur,Bangalore,Karnataka,5623.64,7318.64,6440.17,1539.46
2026-03-18,Black Gram,Whole,Azadpur,New Delhi,Delhi,6389.85,8693.61,7785.13,243.35
2026-03-18,Black Gram,Whole,Bowenpally,Hyderabad,Telangana,6204.42,8086.35,7485.02,133.16
2026-03-18,Black Gram,Whole,Koyambedu,Chennai,Tamil Nadu,7250.08,9405.38,8037.11,169.45
2026-03-18,Black Gram,Whole,Vashi,Mumbai,Maharashtra,7794.16,9802.64,8624.38,200.39
2026-03-18,Black Gram,Whole,Yeshwanthpur,Bangalore,Karnataka,6243.7,8035.54,7332.88,158.59
2026-03-18,Copra,Milling,Azadpur,New Delhi,Delhi,19747.0,25191.99,21510.35,159.8
2026-03-18,Copra,Milling,Bowenpally,Hyderabad,Telangana,15788.8,21948.33,18676.76,56.89
2026-03-18,Copra,Milling,Koyambedu,Chennai,Tamil Nadu,17500.72,22297.73,20025.91,68.5
2026-03-18,Copra,Milling,Vashi,Mumbai,Maharashtra,18181.18,25137.39,21604.1,123.78
2026-03-18,Copra,Milling,Yeshwanthpur,Bangalore,Karnataka,17187.72,22432.16,19018.18,62.53
2026-03-18,Cotton,Medium Staple,Azadpur,New Delhi,Delhi,8744.3,11438.34,9782.16,324.87
2026-03-18,Cotton,Medium Staple,Bowenpally,Hyderabad,Telangana,7650.17,9916.68,9116.51,94.9
2026-03-18,Cotton,Medium Staple,Koyambedu,Chennai,Tamil Nadu,8850.66,10552.48,9736.53,153.05
2026-03-18,Cotton,Medium Staple,Vashi,Mumbai,Maharashtra,9429.93,11378.7,10321.82,246.35
2026-03-18,Cotton,Medium Staple,Yeshwanthpur,Bangalore,Karnataka,8198.62,10818.42,9234.06,117.38
2026-03-18,Green Gram,Whole,Azadpur,New Delhi,Delhi,6597.98,8277.03,7392.15,7056.27
2026-03-18,Green Gram,Whole,Bowenpally,Hyderabad,Telangana,5766.37,7564.14,6825.59,2262.09
2026-03-18,Green Gram,Whole,Koyambedu,Chennai,Tamil Nadu,5687.58,8007.9,6873.81,4702.08
2026-03-18,Green Gram,Whole,Vashi,Mumbai,Maharashtra,6740.92,8085.12,7390.67,4637.52
2026-03-18,Green Gram,Whole,Yeshwanthpur,Bangalore,Karnataka,6375.12,7852.17,7062.4,2900.57
2026-03-18,Groundnut,Bold,Azadpur,New Delhi,Delhi,6486.18,8655.36,7766.3,1198.1
2026-03-18,Groundnut,Bold,Bowenpally,Hyderabad,Telangana,6199.2,8033.9,6871.2,310.95
2026-03-18,Groundnut,Bold,Koyambedu,Chennai,Tamil Nadu,6651.23,8302.53,7275.7,422.54
2026-03-18,Groundnut,Bold,Vashi,Mumbai,Maharashtra,7094.52,9254.45,7899.18,755.32
2026-03-18,Groundnut,Bold,Yeshwanthpur,Bangalore,Karnataka,5635.17,7613.34,6749.65,462.12
2026-03-18,Jowar,Local,Azadpur,New Delhi,Delhi,3637.65,4790.63,4089.25,388.71
2026-03-18,Jowar,Local,Bowenpally,Hyderabad,Telangana,3217.57,4193.14,3684.07,184.49
2026-03-18,Jowar,Local,Koyambedu,Chennai,Tamil Nadu,3624.47,4533.35,3948.88,193.75
2026-03-18,Jowar,Local,Vashi,Mumbai,Maharashtra,3532.39,4983.46,4227.58,308.05
2026-03-18,Jowar,Local,Yeshwanthpur,Bangalore,Karnataka,3420.96,4326.77,3888.89,162.46
2026-03-18,Lentil,Whole,Azadpur,New Delhi,Delhi,7363.25,9316.8,8484.98,646.13
2026-03-18,Lentil,Whole,Bowenpally,Hyderabad,Telangana,6711.85,8573.89,7832.97,231.3
2026-03-18,Lentil,Whole,Koyambedu,Chennai,Tamil Nadu,7050.98,9167.83,8103.76,311.29
2026-03-18,Lentil,Whole,Vashi,Mumbai,Maharashtra,6792.92,9415.5,8220.4,524.54
2026-03-18,Lentil,Whole,Yeshwanthpur,Bangalore,Karnataka,7261.16,9203.65,7976.54,305.23
2026-03-18,Maize,Local,Azadpur,New Delhi,Delhi,1832.31,2323.24,2143.72,16557.62
2026-03-18,Maize,Local,Bowenpally,Hyderabad,Telangana,1577.06,2128.77,1855.13,9036.67
2026-03-18,Maize,Local,Koyambedu,Chennai,Tamil Nadu,1701.43,2284.88,1973.83,11241.16
2026-03-18,Maize,Local,Vashi,Mumbai,Maharashtra,1739.91,2439.54,2084.44,17666.08
2026-03-18,Maize,Local,Yeshwanthpur,Bangalore,Karnataka,1774.86,2214.76,1970.63,9573.37
2026-03-18,Mustard,Local,Azadpur,New Delhi,Delhi,7369.87,9411.33,8279.59,2532.92
2026-03-18,Mustard,Local,Bowenpally,Hyderabad,Telangana,6638.88,8004.16,7348.64,737.23
2026-03-18,Mustard,Local,Koyambedu,Chennai,Tamil Nadu,7017.09,8685.02,7808.17,1433.31
2026-03-18,Mustard,Local,Vashi,Mumbai,Maharashtra,7626.4,9971.17,8482.28,1702.47
2026-03-18,Mustard,Local,Yeshwanthpur,Bangalore,Karnataka,6382.49,8721.72,7743.88,1413.27
2026-03-18,Niger Seed,Local,Azadpur,New Delhi,Delhi,12296.43,15427.1,13426.45,20.08
2026-03-18,Niger Seed,Local,Bowenpally,Hyderabad,Telangana,11368.14,14138.32,12694.71,7.72
2026-03-18,Niger Seed,Local,Koyambedu,Chennai,Tamil Nadu,11003.81,14908.43,12702.53,11.13
2026-03-18,Niger Seed,Local,Vashi,Mumbai,Maharashtra,11135.03,14988.72,13501.78,16.73
2026-03-18,Niger Seed,Local,Yeshwanthpur,Bangalore,Karnataka,11055.04,14437.26,12320.22,9.72
2026-03-18,Onion,Nasik Red,Azadpur,New Delhi,Delhi,1968.82,2581.84,2240.54,35882.46
2026-03-18,Onion,Nasik Red,Bowenpally,Hyderabad,Telangana,1736.48,2263.23,2077.76,12659.43
2026-03-18,Onion,Nasik Red,Koyambedu,Chennai,Tamil Nadu,1759.08,2428.08,2084.95,16552.39
2026-03-18,Onion,Nasik Red,Vashi,Mumbai,Maharashtra,2045.86,2582.76,2345.76,31625.99
2026-03-18,Onion,Nasik Red,Yeshwanthpur,Bangalore,Karnataka,1963.36,2602.02,2222.13,15994.3
2026-03-18,Paddy,Common,Azadpur,New Delhi,Delhi,2680.84,3778.25,3202.46,15563.04
2026-03-18,Paddy,Common,Bowenpally,Hyderabad,Telangana,2623.46,3285.49,2929.98,5809.42
2026-03-18,Paddy,Common,Koyambedu,Chennai,Tamil Nadu,2593.54,3603.1,3067.39,10281.53
2026-03-18,Paddy,Common,Vashi,Mumbai,Maharashtra,2784.24,3854.67,3330.21,9947.48
2026-03-18,Paddy,Common,Yeshwanthpur,Bangalore,Karnataka,2691.86,3219.27,2946.94,7084.68
2026-03-18,Potato,Local,Azadpur,New Delhi,Delhi,545.46,688.97,594.85,41153.12
2026-03-18,Potato,Local,Bowenpally,Hyderabad,Telangana,487.68,588.77,533.51,14317.77
2026-03-18,Potato,Local,Koyambedu,Chennai,Tamil Nadu,475.1,623.93,560.64,21891.98
2026-03-18,Potato,Local,Vashi,Mumbai,Maharashtra,542.28,706.07,613.31,30920.57
2026-03-18,Potato,Local,Yeshwanthpur,Bangalore,Karnataka,445.43,616.69,531.87,20498.73
2026-03-18,Ragi,Local,Azadpur,New Delhi,Delhi,3769.75,4591.48,4155.38,97.08
2026-03-18,Ragi,Local,Bowenpally,Hyderabad,Telangana,3486.33,4445.78,3821.91,30.56
2026-03-18,Ragi,Local,Koyambedu,Chennai,Tamil Nadu,3321.07,4656.95,3992.69,47.71
2026-03-18,Ragi,Local,Vashi,Mumbai,Maharashtra,3744.87,4846.28,4259.38,96.98
2026-03-18,Ragi,Local,Yeshwanthpur,Bangalore,Karnataka,3607.98,4664.84,4026.38,37.75
2026-03-18,Red Gram,Whole,Azadpur,New Delhi,Delhi,6502.42,8693.07,7688.1,1074.3
2026-03-18,Red Gram,Whole,Bowenpally,Hyderabad,Telangana,6102.09,7891.19,6925.86,336.04
2026-03-18,Red Gram,Whole,Koyambedu,Chennai,Tamil Nadu,7037.06,8561.12,7759.02,481.2
2026-03-18,Red Gram,Whole,Vashi,Mumbai,Maharashtra,6510.87,8394.95,7395.14,778.4
2026-03-18,Red Gram,Whole,Yeshwanthpur,Bangalore,Karnataka,6777.44,8230.12,7544.61,435.81
2026-03-18,Safflower,Local,Azadpur,New Delhi,Delhi,4824.77,6881.77,5842.61,49.43
2026-03-18,Safflower,Local,Bowenpally,Hyderabad,Telangana,4635.5,5654.56,5110.99,20.74
2026-03-18,Safflower,Local,Koyambedu,Chennai,Tamil Nadu,4666.74,5869.75,5313.37,23.77
2026-03-18,Safflower,Local,Vashi,Mumbai,Maharashtra,4604.92,6126.93,5516.47,33.27
2026-03-18,Safflower,Local,Yeshwanthpur,Bangalore,Karnataka,4696.21,5920.5,5216.14,15.81
2026-03-18,Sesamum,Local,Azadpur,New Delhi,Delhi,10041.76,13475.22,11599.49,238.93
2026-03-18,Sesamum,Local,Bowenpally,Hyderabad,Telangana,8737.93,11297.07,10400.91,87.41
2026-03-18,Sesamum,Local,Koyambedu,Chennai,Tamil Nadu,9761.44,12551.05,10836.87,116.08
2026-03-18,Sesamum,Local,Vashi,Mumbai,Maharashtra,11618.87,14698.83,13061.05,162.42
2026-03-18,Sesamum,Local,Yeshwanthpur,Bangalore,Karnataka,9564.61,12128.83,10982.73,101.42
2026-03-18,Soyabean,Local,Azadpur,New Delhi,Delhi,5928.98,7663.64,6496.8,7272.39
2026-03-18,Soyabean,Local,Bowenpally,Hyderabad,Telangana,4768.86,6672.3,5705.24,1709.98
2026-03-18,Soyabean,Local,Koyambedu,Chennai,Tamil Nadu,5189.83,7188.16,6209.73,2401.35
2026-03-18,Soyabean,Local,Vashi,Mumbai,Maharashtra,6076.3,7562.83,6720.88,4021.93
2026-03-18,Soyabean,Local,Yeshwanthpur,Bangalore,Karnataka,5332.04,6348.79,5845.18,3020.36
2026-03-18,Sunflower,Local,Azadpur,New Delhi,Delhi,7543.98,9399.83,8545.95,151.69
2026-03-18,Sunflower,Local,Bowenpally,Hyderabad,Telangana,6914.54,8717.33,7806.36,58.91
2026-03-18,Sunflower,Local,Koyambedu,Chennai,Tamil Nadu,6995.58,9712.04,8315.34,86.84
2026-03-18,Sunflower,Local,Vashi,Mumbai,Maharashtra,7567.95,9719.86,8726.74,108.74
2026-03-18,Sunflower,Local,Yeshwanthpur,Bangalore,Karnataka,7187.1,9072.28,8164.41,54.21
2026-03-18,Tomato,Local,Azadpur,New Delhi,Delhi,1861.0,2258.33,2052.59,10319.8
2026-03-18,Tomato,Local,Bowenpally,Hyderabad,Telangana,1599.15,2116.89,1858.04,5281.1
2026-03-18,Tomato,Local,Koyambedu,Chennai,Tamil Nadu,1652.56,2278.97,2014.76,4381.82
2026-03-18,Tomato,Local,Vashi,Mumbai,Maharashtra,2035.86,2458.32,2246.16,6727.65
2026-03-18,Tomato,Local,Yeshwanthpur,Bangalore,Karnataka,1593.26,2164.31,1910.99,5144.0
2026-03-18,Wheat,Local,Azadpur,New Delhi,Delhi,2639.85,3223.43,2903.94,49599.41
2026-03-18,Wheat,Local,Bowenpally,Hyderabad,Telangana,2358.7,3229.17,2814.59,17265.15
2026-03-18,Wheat,Local,Koyambedu,Chennai,Tamil Nadu,2380.21,3251.49,2794.16,24183.31
2026-03-18,Wheat,Local,Vashi,Mumbai,Maharashtra,2525.35,3412.92,2987.58,40728.75
2026-03-18,Wheat,Local,Yeshwanthpur,Bangalore,Karnataka,2442.92,3189.13,2716.98,19285.03
2026-03-19,Bajra,Local,Azadpur,New Delhi,Delhi,2056.29,2650.77,2393.52,918.59
2026-03-19,Bajra,Local,Bowenpally,Hyderabad,Telangana,1849.71,2470.69,2154.18,328.18
2026-03-19,Bajra,Local,Koyambedu,Chennai,Tamil Nadu,1821.32,2429.34,2218.19,626.03
2026-03-19,Bajra,Local,Vashi,Mumbai,Maharashtra,2123.28,2779.91,2409.38,761.49
2026-03-19,Bajra,Local,Yeshwanthpur,Bangalore,Karnataka,1792.22,2420.97,2155.03,343.81
2026-03-19,Barley,Local,Azadpur,New Delhi,Delhi,2296.44,3076.13,2678.58,148.08
2026-03-19,Barley,Local,Bowenpally,Hyderabad,Telangana,1980.28,2790.71,2403.15,80.94
2026-03-19,Barley,Local,Koyambedu,Chennai,Tamil Nadu,2304.46,2799.78,2542.72,100.98
2026-03-19,Barley,Local,Vashi,Mumbai,Maharashtra,2329.73,2922.82,2676.34,143.18
2026-03-19,Barley,Local,Yeshwanthpur,Bangalore,Karnataka,2192.8,2784.1,2436.53,64.92
2026-03-19,Bengal Gram,Whole,Azadpur,New Delhi,Delhi,5525.56,7660.21,6571.51,2678.75
2026-03-19,Bengal Gram,Whole,Bowenpally,Hyderabad,Telangana,4943.35,6580.39,5873.4,889.2
2026-03-19,Bengal Gram,Whole,Koyambedu,Chennai,Tamil Nadu,5197.6,6873.77,6166.41,1671.07
2026-03-19,Bengal Gram,Whole,Vashi,Mumbai,Maharashtra,5628.77,7784.66,6816.41,2741.37
2026-03-19,Bengal Gram,Whole,Yeshwanthpur,Bangalore,Karnataka,5354.1,7553.0,6454.69,1400.36
2026-03-19,Black Gram,Whole,Azadpur,New Delhi,Delhi,6523.45,9019.5,7853.71,274.81
2026-03-19,Black Gram,Whole,Bowenpally,Hyderabad,Telangana,6385.96,8134.75,7448.61,146.7
2026-03-19,Black Gram,Whole,Koyambedu,Chennai,Tamil Nadu,6543.67,9185.03,7938.73,126.49
2026-03-19,Black Gram,Whole,Vashi,Mumbai,Maharashtra,7943.32,9598.16,8703.3,156.87
2026-03-19,Black Gram,Whole,Yeshwanthpur,Bangalore,Karnataka,6347.51,7979.74,7296.26,179.64
2026-03-19,Copra,Milling,Azadpur,New Delhi,Delhi,19643.09,24723.63,21530.18,129.97
2026-03-19,Copra,Milling,Bowenpally,Hyderabad,Telangana,16879.37,21422.55,18745.57,40.23
