date,crop,variety,market,district,state,min_price,max_price,modal_price,arrivals
2026-08-05,Lentil,Whole,Koyambedu,Chennai,Tamil Nadu,6300.14,8075.89,6974.05,617.16
2026-08-05,Lentil,Whole,Vashi,Mumbai,Maharashtra,6959.54,9082.39,7903.1,714.6
2026-08-05,Lentil,Whole,Yeshwanthpur,Bangalore,Karnataka,5792.4,7842.57,6959.58,494.84
2026-08-05,Maize,Local,Azadpur,New Delhi,Delhi,2177.7,2958.31,2555.14,33694.29
2026-08-05,Maize,Local,Bowenpally,Hyderabad,Telangana,1953.27,2364.25,2136.63,15189.51
2026-08-05,Maize,Local,Koyambedu,Chennai,Tamil Nadu,1955.41,2530.25,2327.0,16705.01
2026-08-05,Maize,Local,Vashi,Mumbai,Maharashtra,1971.17,2526.4,2277.95,24744.61
2026-08-05,Maize,Local,Yeshwanthpur,Bangalore,Karnataka,2022.06,2648.64,2421.72,17023.18
2026-08-05,Mustard,Local,Azadpur,New Delhi,Delhi,6722.7,8724.21,7843.73,4076.06
2026-08-05,Mustard,Local,Bowenpally,Hyderabad,Telangana,6558.47,8318.33,7152.31,1631.57
2026-08-05,Mustard,Local,Koyambedu,Chennai,Tamil Nadu,5389.52,6995.87,6373.49,2332.48
2026-08-05,Mustard,Local,Vashi,Mumbai,Maharashtra,6606.52,8671.51,7903.28,3936.43
2026-08-05,Mustard,Local,Yeshwanthpur,Bangalore,Karnataka,5902.18,7464.44,6731.86,2302.85
2026-08-05,Niger Seed,Local,Azadpur,New Delhi,Delhi,11233.74,13951.13,12420.52,31.94
2026-08-05,Niger Seed,Local,Bowenpally,Hyderabad,Telangana,9856.81,13618.78,11976.82,14.31
2026-08-05,Niger Seed,Local,Koyambedu,Chennai,Tamil Nadu,9843.22,12508.57,11093.31,17.91
2026-08-05,Niger Seed,Local,Vashi,Mumbai,Maharashtra,10568.09,14280.36,12654.91,29.02
2026-08-05,Niger Seed,Local,Yeshwanthpur,Bangalore,Karnataka,10913.35,14131.21,12180.79,17.16
2026-08-05,Onion,Nasik Red,Azadpur,New Delhi,Delhi,2317.08,2970.62,2656.08,61571.22
2026-08-05,Onion,Nasik Red,Bowenpally,Hyderabad,Telangana,2535.03,3429.81,2918.11,23821.3
2026-08-05,Onion,Nasik Red,Koyambedu,Chennai,Tamil Nadu,2468.44,3321.93,2819.76,33388.57
2026-08-05,Onion,Nasik Red,Vashi,Mumbai,Maharashtra,2619.36,3562.56,3066.29,45459.05
2026-08-05,Onion,Nasik Red,Yeshwanthpur,Bangalore,Karnataka,2435.29,3116.53,2779.5,28733.44
2026-08-05,Paddy,Common,Azadpur,New Delhi,Delhi,2509.38,3197.37,2927.08,26908.84
2026-08-05,Paddy,Common,Bowenpally,Hyderabad,Telangana,2378.86,3061.65,2733.32,9698.65
2026-08-05,Paddy,Common,Koyambedu,Chennai,Tamil Nadu,2272.39,3024.84,2718.3,13920.61
2026-08-05,Paddy,Common,Vashi,Mumbai,Maharashtra,2486.34,3182.61,2869.29,23076.0
2026-08-05,Paddy,Common,Yeshwanthpur,Bangalore,Karnataka,2368.25,3008.05,2630.91,12616.66
2026-08-05,Potato,Local,Azadpur,New Delhi,Delhi,830.19,1109.77,940.68,70690.49
2026-08-05,Potato,Local,Bowenpally,Hyderabad,Telangana,772.34,1006.88,928.22,32593.21
2026-08-05,Potato,Local,Koyambedu,Chennai,Tamil Nadu,925.7,1171.79,1034.19,34567.3
2026-08-05,Potato,Local,Vashi,Mumbai,Maharashtra,872.07,1143.63,1047.63,56811.06
2026-08-05,Potato,Local,Yeshwanthpur,Bangalore,Karnataka,838.4,1052.36,942.38,31883.23
2026-08-05,Ragi,Local,Azadpur,New Delhi,Delhi,3052.18,4055.19,3655.5,183.63
2026-08-05,Ragi,Local,Bowenpally,Hyderabad,Telangana,3050.06,3862.4,3392.09,71.67
2026-08-05,Ragi,Local,Koyambedu,Chennai,Tamil Nadu,3099.84,3885.35,3583.66,102.21
2026-08-05,Ragi,Local,Vashi,Mumbai,Maharashtra,3420.92,4705.19,4024.5,154.41
2026-08-05,Ragi,Local,Yeshwanthpur,Bangalore,Karnataka,3415.03,4137.38,3753.86,88.98
2026-08-05,Red Gram,Whole,Azadpur,New Delhi,Delhi,7032.74,8866.9,8116.51,1668.5
2026-08-05,Red Gram,Whole,Bowenpally,Hyderabad,Telangana,7259.89,9265.4,8004.23,630.82
2026-08-05,Red Gram,Whole,Koyambedu,Chennai,Tamil Nadu,6912.93,9483.57,8292.98,969.15
2026-08-05,Red Gram,Whole,Vashi,Mumbai,Maharashtra,7221.19,9603.04,8310.13,1522.1
2026-08-05,Red Gram,Whole,Yeshwanthpur,Bangalore,Karnataka,6482.54,9020.46,7862.55,677.18
2026-08-05,Safflower,Local,Azadpur,New Delhi,Delhi,4525.67,6074.41,5253.61,89.65
2026-08-05,Safflower,Local,Bowenpally,Hyderabad,Telangana,3840.8,5043.33,4334.62,32.2
2026-08-05,Safflower,Local,Koyambedu,Chennai,Tamil Nadu,4431.36,5611.15,5001.94,45.58
2026-08-05,Safflower,Local,Vashi,Mumbai,Maharashtra,4048.82,5215.08,4462.5,57.43
2026-08-05,Safflower,Local,Yeshwanthpur,Bangalore,Karnataka,4417.97,5436.19,4914.95,37.33
2026-08-05,Sesamum,Local,Azadpur,New Delhi,Delhi,10900.81,14733.45,13173.91,398.09
2026-08-05,Sesamum,Local,Bowenpally,Hyderabad,Telangana,10639.88,13816.14,12108.9,162.39
2026-08-05,Sesamum,Local,Koyambedu,Chennai,Tamil Nadu,9679.99,13034.23,11719.87,207.45
2026-08-05,Sesamum,Local,Vashi,Mumbai,Maharashtra,13630.92,16894.09,15000.0,309.29
2026-08-05,Sesamum,Local,Yeshwanthpur,Bangalore,Karnataka,11782.09,15223.8,13651.13,147.42
2026-08-05,Soyabean,Local,Azadpur,New Delhi,Delhi,6409.59,8424.9,7549.22,10777.53
2026-08-05,Soyabean,Local,Bowenpally,Hyderabad,Telangana,5631.68,6859.93,6292.39,4135.12
2026-08-05,Soyabean,Local,Koyambedu,Chennai,Tamil Nadu,5873.88,7226.92,6579.27,5090.46
2026-08-05,Soyabean,Local,Vashi,Mumbai,Maharashtra,6787.15,9254.56,8000.0,8110.52
2026-08-05,Soyabean,Local,Yeshwanthpur,Bangalore,Karnataka,5682.29,7477.98,6384.12,4316.57
2026-08-05,Sunflower,Local,Azadpur,New Delhi,Delhi,7205.26,9687.92,8784.68,225.26
2026-08-05,Sunflower,Local,Bowenpally,Hyderabad,Telangana,6395.43,8777.1,7568.71,92.74
2026-08-05,Sunflower,Local,Koyambedu,Chennai,Tamil Nadu,6629.64,9126.66,8018.35,135.16
2026-08-05,Sunflower,Local,Vashi,Mumbai,Maharashtra,6973.69,9458.43,8354.66,187.33
2026-08-05,Sunflower,Local,Yeshwanthpur,Bangalore,Karnataka,6808.15,8869.48,7800.28,111.32
2026-08-05,Tomato,Local,Azadpur,New Delhi,Delhi,1554.87,2052.03,1846.39,17008.92
2026-08-05,Tomato,Local,Bowenpally,Hyderabad,Telangana,1624.53,2035.24,1774.09,7619.21
2026-08-05,Tomato,Local,Koyambedu,Chennai,Tamil Nadu,1358.23,1715.48,1554.65,8786.85
2026-08-05,Tomato,Local,Vashi,Mumbai,Maharashtra,1883.52,2339.71,2088.39,13919.91
2026-08-05,Tomato,Local,Yeshwanthpur,Bangalore,Karnataka,1460.19,2064.56,1780.14,9029.16
2026-08-05,Wheat,Local,Azadpur,New Delhi,Delhi,2316.29,3062.84,2600.55,78262.05
2026-08-05,Wheat,Local,Bowenpally,Hyderabad,Telangana,2112.76,2924.11,2505.55,28162.89
2026-08-05,Wheat,Local,Koyambedu,Chennai,Tamil Nadu,2160.67,2797.76,2485.56,45785.77
2026-08-05,Wheat,Local,Vashi,Mumbai,Maharashtra,2545.9,3054.03,2783.45,58897.02
2026-08-05,Wheat,Local,Yeshwanthpur,Bangalore,Karnataka,2164.36,2814.27,2555.95,36091.28
2026-08-06,Bajra,Local,Azadpur,New Delhi,Delhi,2564.1,3173.71,2807.07,1983.56
2026-08-06,Bajra,Local,Bowenpally,Hyderabad,Telangana,1949.05,2719.06,2369.67,661.04
2026-08-06,Bajra,Local,Koyambedu,Chennai,Tamil Nadu,2006.96,2480.23,2262.23,1160.49
2026-08-06,Bajra,Local,Vashi,Mumbai,Maharashtra,2321.79,3028.66,2590.76,1711.43
2026-08-06,Bajra,Local,Yeshwanthpur,Bangalore,Karnataka,1836.42,2409.45,2225.7,1131.8
2026-08-06,Barley,Local,Azadpur,New Delhi,Delhi,2279.21,2738.67,2492.3,308.16
2026-08-06,Barley,Local,Bowenpally,Hyderabad,Telangana,1839.51,2279.55,2030.87,103.97
2026-08-06,Barley,Local,Koyambedu,Chennai,Tamil Nadu,2013.87,2585.68,2258.2,167.96
2026-08-06,Barley,Local,Vashi,Mumbai,Maharashtra,2028.37,2531.41,2218.69,186.33
2026-08-06,Barley,Local,Yeshwanthpur,Bangalore,Karnataka,1873.12,2424.78,2232.86,135.39
2026-08-06,Bengal Gram,Whole,Azadpur,New Delhi,Delhi,5714.89,7425.28,6451.85,4524.19
2026-08-06,Bengal Gram,Whole,Bowenpally,Hyderabad,Telangana,5498.89,6786.33,6212.96,1979.7
2026-08-06,Bengal Gram,Whole,Koyambedu,Chennai,Tamil Nadu,5340.31,7279.39,6492.83,2417.04
2026-08-06,Bengal Gram,Whole,Vashi,Mumbai,Maharashtra,6457.88,8709.82,7456.33,4001.99
2026-08-06,Bengal Gram,Whole,Yeshwanthpur,Bangalore,Karnataka,5696.08,7328.9,6641.59,2224.45
2026-08-06,Black Gram,Whole,Azadpur,New Delhi,Delhi,7736.66,9553.67,8842.99,478.93
2026-08-06,Black Gram,Whole,Bowenpally,Hyderabad,Telangana,6741.22,8702.84,8024.01,165.26
2026-08-06,Black Gram,Whole,Koyambedu,Chennai,Tamil Nadu,8472.33,11180.31,9549.44,232.84
2026-08-06,Black Gram,Whole,Vashi,Mumbai,Maharashtra,8462.08,11452.18,9788.16,349.67
2026-08-06,Black Gram,Whole,Yeshwanthpur,Bangalore,Karnataka,6452.71,8946.61,7866.75,223.79
2026-08-06,Copra,Milling,Azadpur,New Delhi,Delhi,17831.06,23408.83,21672.82,209.42
2026-08-06,Copra,Milling,Bowenpally,Hyderabad,Telangana,16163.55,20153.2,18142.51,90.34
2026-08-06,Copra,Milling,Koyambedu,Chennai,Tamil Nadu,18196.77,24755.71,21198.84,103.52
2026-08-06,Copra,Milling,Vashi,Mumbai,Maharashtra,18347.79,24220.38,21904.79,190.64
2026-08-06,Copra,Milling,Yeshwanthpur,Bangalore,Karnataka,16277.15,20045.38,17978.55,91.79
2026-08-06,Cotton,Medium Staple,Azadpur,New Delhi,Delhi,8933.24,11226.39,10146.28,384.95
2026-08-06,Cotton,Medium Staple,Bowenpally,Hyderabad,Telangana,7567.48,9670.44,8731.44,150.58
2026-08-06,Cotton,Medium Staple,Koyambedu,Chennai,Tamil Nadu,7818.39,10702.21,9340.69,205.0
2026-08-06,Cotton,Medium Staple,Vashi,Mumbai,Maharashtra,7882.04,10394.12,9401.45,330.88
2026-08-06,Cotton,Medium Staple,Yeshwanthpur,Bangalore,Karnataka,7793.29,9309.68,8608.97,173.81
2026-08-06,Green Gram,Whole,Azadpur,New Delhi,Delhi,7761.28,9581.4,8438.46,11457.71
2026-08-06,Green Gram,Whole,Bowenpally,Hyderabad,Telangana,7559.39,9103.24,8391.19,4565.13
2026-08-06,Green Gram,Whole,Koyambedu,Chennai,Tamil Nadu,6597.58,8847.92,7668.44,6079.68
2026-08-06,Green Gram,Whole,Vashi,Mumbai,Maharashtra,7213.07,9995.32,8499.57,7595.64
2026-08-06,Green Gram,Whole,Yeshwanthpur,Bangalore,Karnataka,7644.08,10032.59,8587.96,4333.23
2026-08-06,Groundnut,Bold,Azadpur,New Delhi,Delhi,7438.22,9717.71,8398.32,1477.21
2026-08-06,Groundnut,Bold,Bowenpally,Hyderabad,Telangana,5882.88,7418.21,6626.56,600.8
2026-08-06,Groundnut,Bold,Koyambedu,Chennai,Tamil Nadu,6575.63,8516.84,7225.34,768.21
2026-08-06,Groundnut,Bold,Vashi,Mumbai,Maharashtra,7044.09,8850.11,7892.33,1182.5
2026-08-06,Groundnut,Bold,Yeshwanthpur,Bangalore,Karnataka,6713.04,8350.45,7509.6,720.37
2026-08-06,Jowar,Local,Azadpur,New Delhi,Delhi,3643.76,4473.53,4050.61,597.54
2026-08-06,Jowar,Local,Bowenpally,Hyderabad,Telangana,3221.66,4076.97,3684.32,213.79
2026-08-06,Jowar,Local,Koyambedu,Chennai,Tamil Nadu,3436.88,4241.98,3870.82,315.34
2026-08-06,Jowar,Local,Vashi,Mumbai,Maharashtra,3279.31,4444.13,3869.77,502.73
2026-08-06,Jowar,Local,Yeshwanthpur,Bangalore,Karnataka,2967.26,3890.81,3446.69,246.51
2026-08-06,Lentil,Whole,Azadpur,New Delhi,Delhi,8500.42,10547.32,9500.0,896.17
2026-08-06,Lentil,Whole,Bowenpally,Hyderabad,Telangana,7321.47,9530.27,8203.57,319.26
2026-08-06,Lentil,Whole,Koyambedu,Chennai,Tamil Nadu,6032.03,7709.23,6869.61,446.2
2026-08-06,Lentil,Whole,Vashi,Mumbai,Maharashtra,6997.53,8498.24,7817.03,668.5
2026-08-06,Lentil,Whole,Yeshwanthpur,Bangalore,Karnataka,6327.87,8015.53,6919.73,424.48
2026-08-06,Maize,Local,Azadpur,New Delhi,Delhi,2091.0,2872.17,2529.66,25539.71
2026-08-06,Maize,Local,Bowenpally,Hyderabad,Telangana,1913.08,2555.67,2180.74,10840.87
2026-08-06,Maize,Local,Koyambedu,Chennai,Tamil Nadu,1928.9,2585.99,2333.1,18404.26
2026-08-06,Maize,Local,Vashi,Mumbai,Maharashtra,1919.09,2577.15,2271.88,23500.87
2026-08-06,Maize,Local,Yeshwanthpur,Bangalore,Karnataka,2171.15,2670.16,2427.0,14331.24
2026-08-06,Mustard,Local,Azadpur,New Delhi,Delhi,6769.27,9214.95,7827.27,4293.72
2026-08-06,Mustard,Local,Bowenpally,Hyderabad,Telangana,6166.66,7707.52,7113.64,1628.28
2026-08-06,Mustard,Local,Koyambedu,Chennai,Tamil Nadu,5545.51,7009.35,6336.38,2059.46
2026-08-06,Mustard,Local,Vashi,Mumbai,Maharashtra,6895.75,8730.01,7878.73,2980.33
2026-08-06,Mustard,Local,Yeshwanthpur,Bangalore,Karnataka,5879.85,7525.53,6770.2,1708.29
2026-08-06,Niger Seed,Local,Azadpur,New Delhi,Delhi,10441.18,13748.08,12404.79,27.97
2026-08-06,Niger Seed,Local,Bowenpally,Hyderabad,Telangana,10140.17,13109.52,11882.29,10.7
2026-08-06,Niger Seed,Local,Koyambedu,Chennai,Tamil Nadu,9926.89,12875.64,11115.97,14.38
2026-08-06,Niger Seed,Local,Vashi,Mumbai,Maharashtra,10727.99,14178.73,12710.07,20.37
2026-08-06,Niger Seed,Local,Yeshwanthpur,Bangalore,Karnataka,10095.7,13814.59,12224.32,12.67
2026-08-06,Onion,Nasik Red,Azadpur,New Delhi,Delhi,2251.7,2873.79,2615.78,45844.36
2026-08-06,Onion,Nasik Red,Bowenpally,Hyderabad,Telangana,2657.96,3430.65,2989.2,21990.06
2026-08-06,Onion,Nasik Red,Koyambedu,Chennai,Tamil Nadu,2459.25,3069.6,2797.91,22137.31
2026-08-06,Onion,Nasik Red,Vashi,Mumbai,Maharashtra,2746.72,3595.21,3065.78,36404.64
2026-08-06,Onion,Nasik Red,Yeshwanthpur,Bangalore,Karnataka,2404.3,3025.96,2794.36,26039.32
2026-08-06,Paddy,Common,Azadpur,New Delhi,Delhi,2495.81,3287.75,2939.3,25529.85
2026-08-06,Paddy,Common,Bowenpally,Hyderabad,Telangana,2329.35,3187.82,2743.42,8635.22
2026-08-06,Paddy,Common,Koyambedu,Chennai,Tamil Nadu,2470.96,3023.22,2718.77,13246.14
2026-08-06,Paddy,Common,Vashi,Mumbai,Maharashtra,2336.74,3014.04,2571.57,22612.03
2026-08-06,Paddy,Common,Yeshwanthpur,Bangalore,Karnataka,2268.54,3025.43,2640.75,10152.5
2026-08-06,Potato,Local,Azadpur,New Delhi,Delhi,844.85,1048.67,956.22,54122.97
2026-08-06,Potato,Local,Bowenpally,Hyderabad,Telangana,837.7,1035.4,943.75,26484.57
2026-08-06,Potato,Local,Koyambedu,Chennai,Tamil Nadu,939.06,1179.25,1035.61,28636.5
2026-08-06,Potato,Local,Vashi,Mumbai,Maharashtra,871.77,1215.33,1044.63,48165.39
2026-08-06,Potato,Local,Yeshwanthpur,Bangalore,Karnataka,845.9,1025.27,933.99,21991.36
2026-08-06,Ragi,Local,Azadpur,New Delhi,Delhi,3320.68,4019.57,3640.2,162.42
2026-08-06,Ragi,Local,Bowenpally,Hyderabad,Telangana,3060.18,3936.5,3394.16,70.12
2026-08-06,Ragi,Local,Koyambedu,Chennai,Tamil Nadu,3018.86,3971.11,3575.82,73.8
2026-08-06,Ragi,Local,Vashi,Mumbai,Maharashtra,3465.35,4690.67,4014.17,130.71
2026-08-06,Ragi,Local,Yeshwanthpur,Bangalore,Karnataka,3153.74,4091.06,3738.31,67.96
2026-08-06,Red Gram,Whole,Azadpur,New Delhi,Delhi,6785.53,9421.92,8103.96,1222.23
2026-08-06,Red Gram,Whole,Bowenpally,Hyderabad,Telangana,6658.63,8624.1,7793.36,506.3
2026-08-06,Red Gram,Whole,Koyambedu,Chennai,Tamil Nadu,7514.66,9578.18,8312.1,630.29
2026-08-06,Red Gram,Whole,Vashi,Mumbai,Maharashtra,7648.43,10130.09,8615.78,1030.36
2026-08-06,Red Gram,Whole,Yeshwanthpur,Bangalore,Karnataka,6879.79,8917.37,7883.24,765.33
2026-08-06,Safflower,Local,Azadpur,New Delhi,Delhi,4586.66,5697.56,5262.72,63.35
2026-08-06,Safflower,Local,Bowenpally,Hyderabad,Telangana,3662.8,4920.04,4321.5,32.96
2026-08-06,Safflower,Local,Koyambedu,Chennai,Tamil Nadu,4393.74,5606.17,4989.31,31.13
2026-08-06,Safflower,Local,Vashi,Mumbai,Maharashtra,3708.19,5252.09,4457.7,44.19
2026-08-06,Safflower,Local,Yeshwanthpur,Bangalore,Karnataka,4335.05,5333.24,4927.99,29.38
2026-08-06,Sesamum,Local,Azadpur,New Delhi,Delhi,10955.55,14976.31,13292.03,360.53
2026-08-06,Sesamum,Local,Bowenpally,Hyderabad,Telangana,10782.4,13561.76,12156.91,144.88
2026-08-06,Sesamum,Local,Koyambedu,Chennai,Tamil Nadu,10778.03,13492.09,11750.55,159.34
2026-08-06,Sesamum,Local,Vashi,Mumbai,Maharashtra,13546.32,17021.72,15000.0,308.49
2026-08-06,Sesamum,Local,Yeshwanthpur,Bangalore,Karnataka,12055.5,15548.21,13566.55,145.84
2026-08-06,Soyabean,Local,Azadpur,New Delhi,Delhi,6671.82,8444.53,7517.84,8179.79
2026-08-06,Soyabean,Local,Bowenpally,Hyderabad,Telangana,5448.64,7229.73,6309.86,3235.61
2026-08-06,Soyabean,Local,Koyambedu,Chennai,Tamil Nadu,5617.57,7308.83,6603.0,3882.78
2026-08-06,Soyabean,Local,Vashi,Mumbai,Maharashtra,6741.0,8809.64,8000.0,5751.88
2026-08-06,Soyabean,Local,Yeshwanthpur,Bangalore,Karnataka,5397.58,7279.61,6415.87,4185.75
2026-08-06,Sunflower,Local,Azadpur,New Delhi,Delhi,8028.98,10254.92,8823.97,221.33
2026-08-06,Sunflower,Local,Bowenpally,Hyderabad,Telangana,6752.64,8773.04,7573.91,81.22
2026-08-06,Sunflower,Local,Koyambedu,Chennai,Tamil Nadu,7258.05,8803.52,8032.77,107.13
2026-08-06,Sunflower,Local,Vashi,Mumbai,Maharashtra,7266.3,9267.88,8397.71,211.02
2026-08-06,Sunflower,Local,Yeshwanthpur,Bangalore,Karnataka,6598.03,9054.27,7791.31,90.01
2026-08-06,Tomato,Local,Azadpur,New Delhi,Delhi,1626.02,2236.16,1909.98,13361.13
2026-08-06,Tomato,Local,Bowenpally,Hyderabad,Telangana,1468.72,2040.05,1783.12,5524.46
2026-08-06,Tomato,Local,Koyambedu,Chennai,Tamil Nadu,1375.49,1795.95,1601.71,7052.97
2026-08-06,Tomato,Local,Vashi,Mumbai,Maharashtra,1822.87,2397.91,2185.74,12572.27
2026-08-06,Tomato,Local,Yeshwanthpur,Bangalore,Karnataka,1535.43,1965.01,1787.18,6308.0
2026-08-06,Wheat,Local,Azadpur,New Delhi,Delhi,2286.35,3051.53,2603.82,52929.34
2026-08-06,Wheat,Local,Bowenpally,Hyderabad,Telangana,2261.58,2943.15,2507.64,24579.73
2026-08-06,Wheat,Local,Koyambedu,Chennai,Tamil Nadu,2293.13,2862.4,2494.5,34188.07
2026-08-06,Wheat,Local,Vashi,Mumbai,Maharashtra,2383.58,3057.43,2802.83,49196.07
2026-08-06,Wheat,Local,Yeshwanthpur,Bangalore,Karnataka,2355.92,2775.47,2565.88,29041.04
2026-08-07,Bajra,Local,Azadpur,New Delhi,Delhi,2403.43,3158.86,2810.49,1952.03
2026-08-07,Bajra,Local,Bowenpally,Hyderabad,Telangana,1991.52,2750.75,2378.95,760.55
2026-08-07,Bajra,Local,Koyambedu,Chennai,Tamil Nadu,1967.64,2473.96,2256.38,872.68
2026-08-07,Bajra,Local,Vashi,Mumbai,Maharashtra,2222.55,2869.87,2588.41,1549.3
2026-08-07,Bajra,Local,Yeshwanthpur,Bangalore,Karnataka,1973.52,2593.59,2238.18,1064.44
2026-08-07,Barley,Local,Azadpur,New Delhi,Delhi,2217.79,2900.45,2499.31,276.65
2026-08-07,Barley,Local,Bowenpally,Hyderabad,Telangana,1858.03,2373.96,2136.9,131.67
2026-08-07,Barley,Local,Koyambedu,Chennai,Tamil Nadu,1943.63,2671.57,2267.41,147.52
2026-08-07,Barley,Local,Vashi,Mumbai,Maharashtra,1936.38,2580.93,2221.0,201.42
2026-08-07,Barley,Local,Yeshwanthpur,Bangalore,Karnataka,1890.83,2472.4,2232.76,130.73
2026-08-07,Bengal Gram,Whole,Azadpur,New Delhi,Delhi,5643.42,7108.51,6419.71,3880.86
2026-08-07,Bengal Gram,Whole,Bowenpally,Hyderabad,Telangana,5700.47,6750.87,6208.62,1985.09
2026-08-07,Bengal Gram,Whole,Koyambedu,Chennai,Tamil Nadu,5748.99,7267.11,6493.28,2116.77
2026-08-07,Bengal Gram,Whole,Vashi,Mumbai,Maharashtra,6267.33,8220.34,7451.85,3338.67
2026-08-07,Bengal Gram,Whole,Yeshwanthpur,Bangalore,Karnataka,5829.34,7393.11,6640.74,2143.65
2026-08-07,Black Gram,Whole,Azadpur,New Delhi,Delhi,7448.55,9607.92,8753.56,415.52
2026-08-07,Black Gram,Whole,Bowenpally,Hyderabad,Telangana,6739.12,8832.55,8069.12,169.21
2026-08-07,Black Gram,Whole,Koyambedu,Chennai,Tamil Nadu,8180.97,10587.17,9494.29,229.32
2026-08-07,Black Gram,Whole,Vashi,Mumbai,Maharashtra,8424.76,11366.5,9772.41,391.73
2026-08-07,Black Gram,Whole,Yeshwanthpur,Bangalore,Karnataka,7188.86,9046.7,7845.33,221.57
2026-08-07,Copra,Milling,Azadpur,New Delhi,Delhi,19826.46,23384.87,21601.94,259.15
2026-08-07,Copra,Milling,Bowenpally,Hyderabad,Telangana,17226.67,22306.08,20396.25,102.16
2026-08-07,Copra,Milling,Koyambedu,Chennai,Tamil Nadu,18827.52,24518.78,21385.42,106.36
2026-08-07,Copra,Milling,Vashi,Mumbai,Maharashtra,18712.66,25619.5,21818.3,181.91
2026-08-07,Copra,Milling,Yeshwanthpur,Bangalore,Karnataka,16113.96,19689.03,18084.14,110.18
2026-08-07,Cotton,Medium Staple,Azadpur,New Delhi,Delhi,9229.66,11918.16,10146.65,368.01
2026-08-07,Cotton,Medium Staple,Bowenpally,Hyderabad,Telangana,7795.95,9473.4,8732.12,160.7
2026-08-07,Cotton,Medium Staple,Koyambedu,Chennai,Tamil Nadu,7884.14,10594.08,9295.72,214.8
2026-08-07,Cotton,Medium Staple,Vashi,Mumbai,Maharashtra,8408.59,10631.23,9429.07,279.85
2026-08-07,Cotton,Medium Staple,Yeshwanthpur,Bangalore,Karnataka,7506.4,9573.22,8567.01,176.23
2026-08-07,Green Gram,Whole,Azadpur,New Delhi,Delhi,7503.52,9528.24,8412.08,8991.66
2026-08-07,Green Gram,Whole,Bowenpally,Hyderabad,Telangana,7378.43,9115.81,8412.09,3989.08
2026-08-07,Green Gram,Whole,Koyambedu,Chennai,Tamil Nadu,6618.36,8687.04,7679.27,5448.53
2026-08-07,Green Gram,Whole,Vashi,Mumbai,Maharashtra,7393.98,9833.8,8438.83,8196.97
2026-08-07,Green Gram,Whole,Yeshwanthpur,Bangalore,Karnataka,7389.0,10056.64,8626.46,4287.39
2026-08-07,Groundnut,Bold,Azadpur,New Delhi,Delhi,7270.57,9770.33,8396.8,1723.11
2026-08-07,Groundnut,Bold,Bowenpally,Hyderabad,Telangana,5616.64,7777.32,6665.4,615.86
2026-08-07,Groundnut,Bold,Koyambedu,Chennai,Tamil Nadu,6372.92,8205.1,7207.52,845.62
2026-08-07,Groundnut,Bold,Vashi,Mumbai,Maharashtra,6532.83,9291.5,7941.33,1072.42
2026-08-07,Groundnut,Bold,Yeshwanthpur,Bangalore,Karnataka,6426.37,8262.41,7482.59,672.96
2026-08-07,Jowar,Local,Azadpur,New Delhi,Delhi,3564.98,4679.13,4058.57,564.64
2026-08-07,Jowar,Local,Bowenpally,Hyderabad,Telangana,3414.62,4065.52,3731.61,249.86
2026-08-07,Jowar,Local,Koyambedu,Chennai,Tamil Nadu,3458.07,4260.32,3874.54,260.37
2026-08-07,Jowar,Local,Vashi,Mumbai,Maharashtra,3228.96,4278.41,3883.98,435.75
2026-08-07,Jowar,Local,Yeshwanthpur,Bangalore,Karnataka,2987.72,3938.95,3424.73,248.46
2026-08-07,Lentil,Whole,Azadpur,New Delhi,Delhi,7989.38,10833.06,9500.0,850.82
2026-08-07,Lentil,Whole,Bowenpally,Hyderabad,Telangana,7378.97,8875.21,8184.84,337.38
2026-08-07,Lentil,Whole,Koyambedu,Chennai,Tamil Nadu,6254.47,7807.69,6884.66,468.35
2026-08-07,Lentil,Whole,Vashi,Mumbai,Maharashtra,6974.84,8918.84,7774.94,664.99
2026-08-07,Lentil,Whole,Yeshwanthpur,Bangalore,Karnataka,5715.83,7677.06,6907.06,374.92
2026-08-07,Maize,Local,Azadpur,New Delhi,Delhi,2227.01,2892.06,2526.38,28536.17
2026-08-07,Maize,Local,Bowenpally,Hyderabad,Telangana,2028.37,2611.37,2223.16,13111.64
2026-08-07,Maize,Local,Koyambedu,Chennai,Tamil Nadu,1958.9,2584.04,2339.98,14512.71
2026-08-07,Maize,Local,Vashi,Mumbai,Maharashtra,1911.5,2502.79,2259.73,20917.21
2026-08-07,Maize,Local,Yeshwanthpur,Bangalore,Karnataka,2041.63,2728.54,2434.42,13218.13
2026-08-07,Mustard,Local,Azadpur,New Delhi,Delhi,7139.3,9155.9,7910.13,3494.88
2026-08-07,Mustard,Local,Bowenpally,Hyderabad,Telangana,6356.54,8188.64,7153.39,1445.22
2026-08-07,Mustard,Local,Koyambedu,Chennai,Tamil Nadu,5253.12,7342.5,6348.12,1921.43
2026-08-07,Mustard,Local,Vashi,Mumbai,Maharashtra,6516.09,8619.99,7900.77,2645.36
2026-08-07,Mustard,Local,Yeshwanthpur,Bangalore,Karnataka,5653.45,7621.6,6812.04,1692.44
2026-08-07,Niger Seed,Local,Azadpur,New Delhi,Delhi,10179.06,14397.57,12391.2,29.65
2026-08-07,Niger Seed,Local,Bowenpally,Hyderabad,Telangana,10641.0,13741.63,11909.73,10.5
